Facility_Name,Instrument_Type,Instrument_Model,Run_ID,Operator_ID,Protocol_Name,Protocol_Version,Reagent_Kit,Sample_Type,Sample_ID,QC_Status,QC_Score_PreNorm,QC_Score_PostNorm,Turnaround_Time_days,Data_Volume_GB,Data_Completeness_pct,Audit_Trail_Complete,Field_Source,Timestamp_Captured,Version,Validation_Status,Dataset_Type,Licensing_Status,Value_$,Read_1_Length,Read_2_Length,Indices_1_Length,Indices_2_Length,PhiX_pct,Order_Date,Total_Amount,Fulfillment_Status,Primary_Data_Size_GB,Primary_Data_Hash,Primary_Data_Link,Normalization_Status
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_SEU133Q,OP_ZWV9,RNA-Seq PolyA,v3.3,QIAseq FX,Organoid,S_ZCSF7MY5Q,Pass,99.4,100.0,6.5,13.8,99,Y,QC Pipeline,2025-01-27 00:00:00,3.2,Validated,Genomics,Ready,5800.0,151,151,10,12,0.98,2025-09-10,12800,COMPLETED,88.3,a2e5c5c703a348429bbf163e81b04b8c,s3://ga-tech-datasets/genome-center-e/RUN_SEU133Q.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_R1A1RY3,OP_SKOD,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Mouse,S_63YSZU4GQ,Pass,91.3,98.6,4.2,60.3,98,Y,QC Pipeline,2025-02-24 00:00:00,3.9,Validated,Protocol_Benchmarks,Ready,3400.0,400,0,8,0,1.16,2025-06-23,3200,DRAFT,58.1,9d901c0604927f114d6a0b1b2d425029,s3://ga-tech-datasets/genomics-core-b/RUN_R1A1RY3.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_KWN2BUU,OP_IEPM,WGS PCR-Free,v1.0,QIAseq FX,Mouse,S_KYB03X7MJ,Pass,93.5,96.8,6.4,42.9,97,Y,QC Pipeline,2025-02-25 00:00:00,2.4,In Review,Genomics,Pending,3900.0,151,151,10,8,1.19,2025-09-07,3200,DRAFT,128.3,45c1627501d0ce74cf1ff20b191b3113,s3://ga-tech-datasets/genomics-core-c/RUN_KWN2BUU.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_B5E09EG,OP_1LMR,WGS PCR-Free,v3.3,Nextera XT,Organoid,S_ZOSA6VUPU,Fail,76.9,76.3,3.3,43.1,88,N,Instrument Log,2025-04-04 00:00:00,2.8,Validated,QC_Logs,Review,7100.0,151,151,12,12,1.15,2025-02-15,6400,SUBMITTED,78.0,81c94faa2b8f7a502db5b0089ec4d7d2,s3://ga-tech-datasets/genome-center-d/RUN_B5E09EG.fastq.gz,Mapped
Genomics Core B,ONT PromethION,NovaSeq 6000 S4,RUN_TOCNBJM,OP_6439,RNA-Seq PolyA,v1.0,Nextera XT,Organoid,S_LDGKTD2AP,Pass,98.8,100.0,1.6,86.7,93,Y,QC Pipeline,2025-05-05 00:00:00,2.0,Validated,QC_Logs,Review,3700.0,400,0,8,0,0.9,2025-04-23,3200,DRAFT,90.9,00f1fb2d22944390387b3ac64891929e,s3://ga-tech-datasets/genomics-core-b/RUN_TOCNBJM.fastq.gz,Unmapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_HR4Y441,OP_0I99,WGS PCR-Free,v3.3,QIAseq FX,Human,S_6ER8R0QZY,Pass,81.7,85.4,7.0,51.4,95,Y,Instrument Log,2025-04-20 00:00:00,1.6,In Review,Genomics,Review,4400.0,151,151,12,12,1.01,2025-08-28,12800,COMPLETED,115.9,8c4edeba8ed6103131f1a52bfcf9a2db,s3://ga-tech-datasets/genomics-core-a/RUN_HR4Y441.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_JK5MLRL,OP_NRS9,Targeted Panel v2,v2.1,QIAseq FX,Organoid,S_TSHZW6TAL,Pass,99.0,100.0,1.3,68.7,99,Y,Core LIMS,2025-02-19 00:00:00,3.8,Validated,Protocol_Benchmarks,Ready,5000.0,400,0,8,0,1.77,2025-06-11,1800,SUBMITTED,115.5,4590d415d48c0c4b32ccfa734a572731,s3://ga-tech-datasets/genomics-core-a/RUN_JK5MLRL.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NovaSeq 6000 S4,RUN_WICW118,OP_T4W4,WGS PCR-Free,v2.1,Rapid Barcoding 24,Organoid,S_1SMWU927B,Pass,94.8,96.7,6.8,61.6,89,Y,Instrument Log,2025-05-13 00:00:00,2.5,Validated,Protocol_Benchmarks,Pending,6300.0,151,151,10,10,1.4,2025-04-24,1800,SUBMITTED,64.3,285182027f3435b5aef9bec421e8454c,s3://ga-tech-datasets/genomics-core-c/RUN_WICW118.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_O40J6Q2,OP_9MFA,RNA-Seq PolyA,v2.1,QIAseq FX,Mouse,S_2AF4JWBB1,Pass,99.2,100.0,1.9,91.3,89,Y,QC Pipeline,2025-02-03 00:00:00,1.4,Validated,Genomics,Review,4000.0,151,151,12,8,1.11,2025-07-18,3200,SUBMITTED,79.0,9e471f8864f7a04c11c44930012b4107,s3://ga-tech-datasets/genomics-core-b/RUN_O40J6Q2.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NovaSeq 6000 S4,RUN_OZIH0NK,OP_32OE,RNA-Seq PolyA,v1.0,Illumina V3 Kit,Mouse,S_5Q144MCLU,Pass,84.4,86.6,3.6,84.4,97,Y,Core LIMS,2025-06-28 00:00:00,3.6,In Review,QC_Logs,Review,4900.0,151,151,8,12,0.85,2025-08-31,9600,DRAFT,97.7,d51373fc5f52ff592abb9b8d276825f1,s3://ga-tech-datasets/genomics-core-c/RUN_OZIH0NK.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NextSeq 2000 P4,RUN_QNPIVXQ,OP_VZS6,Metagenomics Shotgun,v2.1,Nextera XT,Human,S_Y75MX6VWS,Pass,84.8,89.4,7.2,44.3,92,Y,Core LIMS,2025-02-28 00:00:00,2.6,Validated,Protocol_Benchmarks,Review,5500.0,151,151,12,12,1.24,2025-09-26,12800,PENDING,46.7,aa70041123da0a260126759bb987370f,s3://ga-tech-datasets/genomics-core-b/RUN_QNPIVXQ.fastq.gz,Mapped
Genome Center D,ONT PromethION,NovaSeq 6000 S4,RUN_NNUVX0R,OP_PK3U,WGS PCR-Free,v2.1,QIAseq FX,Organoid,S_QBTUGKSIC,Pass,91.3,97.2,6.2,70.0,98,Y,Sample Form,2025-02-18 00:00:00,2.9,In Review,QC_Logs,Ready,3100.0,400,0,8,0,0.8,2025-04-21,6400,PENDING,17.7,5cf7d7202f7574df1b50e03079511ece,s3://ga-tech-datasets/genome-center-d/RUN_NNUVX0R.fastq.gz,Mapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_P8NLD66,OP_EM2E,Metagenomics Shotgun,v1.0,Illumina V3 Kit,Human,S_X4L42ZAM0,Pass,90.0,91.5,4.6,70.3,97,Y,Sample Form,2025-06-26 00:00:00,1.2,Validated,QC_Logs,Review,6800.0,400,0,8,0,1.59,2025-05-14,4200,SUBMITTED,119.4,88c964713bd111c450f6cb2c893de61d,s3://ga-tech-datasets/genomics-core-c/RUN_P8NLD66.fastq.gz,Mapped
Genome Center E,ONT PromethION,NextSeq 2000 P4,RUN_HO3DSXO,OP_83LC,RNA-Seq PolyA,v1.0,Rapid Barcoding 24,Human,S_XDY872O2L,Pass,89.8,90.6,5.2,86.3,92,Y,Instrument Log,2025-03-06 00:00:00,2.9,Validated,QC_Logs,Ready,6700.0,400,0,8,0,0.96,2025-07-17,1800,SUBMITTED,67.7,e8931f74b0137525589ec4e835bd5231,s3://ga-tech-datasets/genome-center-e/RUN_HO3DSXO.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_CVJOY86,OP_8639,Targeted Panel v2,v3.3,Illumina V3 Kit,Organoid,S_IYPEZXGNC,Pass,82.7,86.4,7.6,34.8,95,Y,Core LIMS,2025-04-12 00:00:00,2.7,In Review,QC_Logs,Review,8000.0,151,151,12,8,1.08,2025-09-22,9600,PENDING,30.8,b87adc29ec56e081e005374598e79a2a,s3://ga-tech-datasets/genomics-core-a/RUN_CVJOY86.fastq.gz,Unmapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_XUQDNGL,OP_6VC7,Targeted Panel v2,v3.3,Nextera XT,Organoid,S_AZPX247HF,Pass,86.0,92.2,5.4,77.9,90,Y,Sample Form,2025-04-19 00:00:00,3.8,Validated,Protocol_Benchmarks,Ready,4500.0,151,151,10,10,1.02,2025-07-03,1800,COMPLETED,109.9,d52549d925b59b5a62570e80dd0258b6,s3://ga-tech-datasets/genomics-core-c/RUN_XUQDNGL.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NovaSeq 6000 S4,RUN_BLQJ6ZU,OP_Z0Q9,RNA-Seq PolyA,v1.0,Illumina V3 Kit,Human,S_I8GLNABMD,Pass,99.5,99.2,3.4,96.9,99,Y,Core LIMS,2025-03-04 00:00:00,2.7,Validated,Genomics,Review,6100.0,400,0,8,0,0.8,2025-08-18,4200,SUBMITTED,64.5,90ae874f042d7ea8838af8ff8724e26b,s3://ga-tech-datasets/genomics-core-a/RUN_BLQJ6ZU.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_Z07AD1L,OP_3D0H,Targeted Panel v2,v1.0,Rapid Barcoding 24,Human,S_0UMYT6VCV,Pass,85.7,90.3,4.9,38.0,93,Y,QC Pipeline,2025-04-01 00:00:00,3.3,Validated,Genomics,Ready,4800.0,151,151,10,8,1.0,2025-08-27,4200,DRAFT,29.5,3fa03bded1b11b7ad18d787e0edd6854,s3://ga-tech-datasets/genomics-core-b/RUN_Z07AD1L.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_6680KFL,OP_2IFV,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Human,S_BZCSQMHIZ,Pass,86.4,87.3,4.1,29.1,90,Y,QC Pipeline,2025-04-06 00:00:00,1.8,In Review,Protocol_Benchmarks,Review,4400.0,151,151,12,12,1.1,2025-09-25,4200,COMPLETED,55.4,e8b1caf288807493691cb01d4d754a16,s3://ga-tech-datasets/genomics-core-a/RUN_6680KFL.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_TNI2MWY,OP_049W,WGS PCR-Free,v3.3,Illumina V3 Kit,Mouse,S_CC5GC5VLY,Pass,90.0,94.3,2.7,71.9,98,Y,QC Pipeline,2025-05-08 00:00:00,3.0,In Review,Protocol_Benchmarks,Ready,5900.0,151,151,12,10,0.55,2025-08-28,4200,SUBMITTED,73.5,5258a1debe6db928ef73b128f5757099,s3://ga-tech-datasets/genomics-core-a/RUN_TNI2MWY.fastq.gz,Unmapped
Genome Center E,ONT PromethION,NovaSeq 6000 S4,RUN_GPI4ZU9,OP_RPCS,Metagenomics Shotgun,v1.0,Nextera XT,Mouse,S_FDKQ1G55K,Pass,83.1,86.9,3.7,67.3,93,Y,Instrument Log,2025-05-19 00:00:00,1.7,Validated,Genomics,Review,3200.0,400,0,8,0,0.75,2025-04-12,3200,COMPLETED,46.2,54c300e51e250abc45fd0bd8a0002fac,s3://ga-tech-datasets/genome-center-e/RUN_GPI4ZU9.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_7IBILM9,OP_5CZR,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Human,S_P44M10XAQ,Pass,95.5,100.0,4.8,106.1,87,Y,Sample Form,2025-06-17 00:00:00,2.7,In Review,Genomics,Ready,4700.0,151,151,12,12,1.11,2025-02-12,12800,PENDING,81.2,4f3e001c477c5064bc1c196474cfd787,s3://ga-tech-datasets/genome-center-d/RUN_7IBILM9.fastq.gz,Mapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_401SD8J,OP_81NF,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Organoid,S_96GGBN4DO,Pass,89.0,89.2,1.0,58.1,100,N,Sample Form,2025-03-04 00:00:00,3.9,In Review,Protocol_Benchmarks,Review,5700.0,400,0,8,0,0.63,2025-03-10,4200,COMPLETED,18.4,c87668b6cd6e2e49475b1de98b3b3a4b,s3://ga-tech-datasets/genomics-core-a/RUN_401SD8J.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_5M9LY7T,OP_ZZTQ,Metagenomics Shotgun,v1.0,Rapid Barcoding 24,Mouse,S_1E5I4HO4Q,Pass,86.0,87.6,2.5,66.0,96,Y,Core LIMS,2025-04-05 00:00:00,1.4,Validated,QC_Logs,Review,7400.0,151,151,8,12,1.18,2025-01-26,1800,SUBMITTED,103.0,c39749f0fd89529d3bbc566de6f9609a,s3://ga-tech-datasets/genomics-core-b/RUN_5M9LY7T.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NovaSeq 6000 S4,RUN_VI5N8J4,OP_Z4KI,WGS PCR-Free,v2.1,Illumina V3 Kit,Organoid,S_6N30LV1KO,Pass,85.3,85.6,1.6,12.6,93,Y,Sample Form,2025-03-03 00:00:00,1.2,Validated,Protocol_Benchmarks,Ready,7200.0,151,151,8,8,1.48,2025-03-07,4200,SUBMITTED,20.1,fb09b76c9a748f9b1f3f7eece9d218cc,s3://ga-tech-datasets/genomics-core-c/RUN_VI5N8J4.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NextSeq 2000 P4,RUN_KAHLLN6,OP_I66A,Targeted Panel v2,v2.1,Rapid Barcoding 24,Organoid,S_UA16MHZDA,Pass,87.9,90.5,3.0,34.7,92,Y,Core LIMS,2025-02-22 00:00:00,3.9,In Review,Protocol_Benchmarks,Pending,5100.0,151,151,10,10,1.36,2025-02-03,12800,DRAFT,131.4,889dd196c8f6a1e26df770f00702ab4c,s3://ga-tech-datasets/genome-center-e/RUN_KAHLLN6.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NovaSeq 6000 S4,RUN_KV9NN4E,OP_HIH6,Metagenomics Shotgun,v3.3,Nextera XT,Mouse,S_3Q9K0H3JG,Fail,70.7,72.9,5.3,56.9,94,Y,Sample Form,2025-03-31 00:00:00,1.5,Validated,QC_Logs,Pending,5700.0,400,0,8,0,1.12,2025-10-05,1800,DRAFT,66.7,93b9c2345eb88e7325a767ff213d7da8,s3://ga-tech-datasets/genomics-core-a/RUN_KV9NN4E.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_S2Y4LYK,OP_42DQ,WGS PCR-Free,v3.3,Illumina V3 Kit,Human,S_VEAQAEHR3,Pass,87.5,89.2,4.9,51.7,98,Y,QC Pipeline,2025-05-25 00:00:00,2.9,Validated,QC_Logs,Pending,3100.0,151,151,8,12,1.28,2025-06-10,4200,DRAFT,62.6,4528440cf78e89688b981ee24f5ccd07,s3://ga-tech-datasets/genome-center-d/RUN_S2Y4LYK.fastq.gz,Mapped
Genome Center D,ONT PromethION,NovaSeq 6000 S4,RUN_07504AG,OP_VZHX,RNA-Seq PolyA,v3.3,Nextera XT,Human,S_2NGKRLJX8,Fail,73.7,79.0,2.2,39.8,97,Y,Sample Form,2025-03-01 00:00:00,1.5,In Review,Genomics,Ready,5400.0,400,0,8,0,0.64,2025-02-25,6400,PENDING,44.0,9d342cf234e745962d64bb210caca69b,s3://ga-tech-datasets/genome-center-d/RUN_07504AG.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_J6TSIFC,OP_IV7R,RNA-Seq PolyA,v3.3,Illumina V3 Kit,Organoid,S_IG3ZAG3LU,Pass,97.2,100.0,4.9,49.3,92,Y,Sample Form,2025-03-10 00:00:00,1.0,In Review,QC_Logs,Review,4600.0,151,151,10,12,0.7,2025-03-22,6400,DRAFT,84.1,6eecf617bc647c053c71407f9dbe4f37,s3://ga-tech-datasets/genomics-core-a/RUN_J6TSIFC.fastq.gz,Unmapped
Genomics Core C,Illumina NovaSeq,NovaSeq 6000 S4,RUN_LC01T57,OP_58M9,Targeted Panel v2,v3.3,Rapid Barcoding 24,Organoid,S_5J91KE4E8,Pass,89.6,91.0,3.6,60.3,94,Y,Sample Form,2025-02-15 00:00:00,3.0,In Review,QC_Logs,Pending,6000.0,151,151,10,12,1.1,2025-02-03,6400,DRAFT,135.2,a44208f37ec0823393435a65890ee99b,s3://ga-tech-datasets/genomics-core-c/RUN_LC01T57.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_HVX63N8,OP_GFNN,Metagenomics Shotgun,v2.1,Nextera XT,Mouse,S_TY8IC7NJZ,Pass,86.0,88.9,4.0,71.3,100,Y,Instrument Log,2025-05-10 00:00:00,3.1,In Review,Genomics,Ready,2000.0,151,151,10,10,0.77,2025-04-24,12800,DRAFT,72.9,7552d54f8934b72d6a58ce3aea2331cf,s3://ga-tech-datasets/genome-center-e/RUN_HVX63N8.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_D4S3EWZ,OP_XHH4,Targeted Panel v2,v3.3,Illumina V3 Kit,Organoid,S_SC5UBEB41,Pass,89.7,90.0,4.7,62.2,99,Y,Core LIMS,2025-04-01 00:00:00,2.6,In Review,QC_Logs,Pending,2000.0,400,0,8,0,1.07,2025-08-23,9600,PENDING,119.6,89c679409d134c88a4b01da270ac4536,s3://ga-tech-datasets/genomics-core-a/RUN_D4S3EWZ.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NovaSeq 6000 S4,RUN_2YCC1DX,OP_J2KO,WGS PCR-Free,v3.3,Illumina V3 Kit,Human,S_VVGRZTP2I,Pass,96.4,99.7,8.3,63.1,95,Y,QC Pipeline,2025-01-16 00:00:00,3.9,Validated,Genomics,Ready,5200.0,151,151,8,8,0.49,2025-02-22,4200,SUBMITTED,58.6,436dc4f3e483c5d182e6ae8033ee7e3a,s3://ga-tech-datasets/genome-center-d/RUN_2YCC1DX.fastq.gz,Unmapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_CCZ1HJ5,OP_Q4L3,RNA-Seq PolyA,v1.0,Nextera XT,Organoid,S_VAOS4RTU4,Pass,86.0,86.4,6.4,60.0,90,Y,Core LIMS,2025-01-31 00:00:00,2.2,In Review,Genomics,Review,2000.0,151,151,10,12,0.99,2025-08-16,9600,PENDING,102.8,63465352f619e5d9b405ecce55e944e0,s3://ga-tech-datasets/genome-center-d/RUN_CCZ1HJ5.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_DJKRVO9,OP_DHNJ,WGS PCR-Free,v2.1,Rapid Barcoding 24,Organoid,S_AMS19PIT8,Pass,96.9,100.0,3.5,47.3,95,Y,Instrument Log,2025-02-01 00:00:00,3.8,In Review,Protocol_Benchmarks,Ready,5900.0,151,151,8,10,1.53,2025-04-30,12800,SUBMITTED,38.8,0b02f6b712c1955f9956a03991c83cf6,s3://ga-tech-datasets/genomics-core-a/RUN_DJKRVO9.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_84C2U2D,OP_8KEX,RNA-Seq PolyA,v3.3,Illumina V3 Kit,Organoid,S_3XL4HYTL3,Pass,90.3,95.1,3.9,41.8,91,Y,Core LIMS,2025-03-04 00:00:00,2.4,Validated,QC_Logs,Review,6100.0,151,151,8,10,1.57,2025-06-22,9600,PENDING,37.6,44907006be1369fa8012a53ad7ebbd2c,s3://ga-tech-datasets/genomics-core-c/RUN_84C2U2D.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_D934WCE,OP_VRC6,Metagenomics Shotgun,v3.3,Rapid Barcoding 24,Mouse,S_EAC04ZX0B,Pass,97.2,98.0,7.2,52.4,95,Y,Core LIMS,2025-03-01 00:00:00,1.3,Validated,QC_Logs,Pending,7100.0,400,0,8,0,1.14,2025-03-21,6400,COMPLETED,40.4,ff9ceded6b6cce972a98ad26bdccdf93,s3://ga-tech-datasets/genomics-core-b/RUN_D934WCE.fastq.gz,Mapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_FJ0EW4K,OP_ZNTN,RNA-Seq PolyA,v2.1,Illumina V3 Kit,Organoid,S_2BBG326T7,Fail,79.3,83.8,4.0,97.7,98,Y,Sample Form,2025-02-26 00:00:00,3.4,Validated,QC_Logs,Review,2900.0,400,0,8,0,1.03,2025-06-20,3200,DRAFT,37.9,9b1c8e3e79a9e2bf347bfcc7a3730dc8,s3://ga-tech-datasets/genomics-core-a/RUN_FJ0EW4K.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_K4DFPD5,OP_H98Q,RNA-Seq PolyA,v2.1,Nextera XT,Human,S_W9K31WSK6,Pass,84.7,86.7,3.9,67.1,88,Y,Sample Form,2025-03-16 00:00:00,3.4,In Review,Protocol_Benchmarks,Ready,6700.0,151,151,8,10,1.39,2025-03-02,4200,DRAFT,24.3,011b34dec493d1b8c72ca75574440e32,s3://ga-tech-datasets/genomics-core-a/RUN_K4DFPD5.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_WUJQGQ7,OP_E3ZP,WGS PCR-Free,v3.3,QIAseq FX,Mouse,S_MJYU6EW2N,Fail,80.6,82.7,4.5,67.0,92,Y,QC Pipeline,2025-03-01 00:00:00,3.8,Validated,Genomics,Review,5300.0,400,0,8,0,1.2,2025-01-25,12800,SUBMITTED,75.2,2f756153c06cd8353a4aaf5f6aad7c57,s3://ga-tech-datasets/genomics-core-a/RUN_WUJQGQ7.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_SDMGVZ6,OP_AOMQ,WGS PCR-Free,v2.1,Illumina V3 Kit,Human,S_E94D8ENWL,Pass,88.2,93.7,4.7,108.7,97,Y,Core LIMS,2025-03-27 00:00:00,3.3,In Review,Genomics,Review,5700.0,151,151,10,12,1.11,2025-04-15,12800,PENDING,93.1,7b91cc1fa17d4e6358be3f82e59b03a5,s3://ga-tech-datasets/genome-center-e/RUN_SDMGVZ6.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_5XXU0H2,OP_EBOT,Targeted Panel v2,v3.3,Illumina V3 Kit,Organoid,S_P7FM55KTN,Pass,100.0,100.0,9.1,33.3,95,N,Sample Form,2025-02-03 00:00:00,3.0,Validated,Protocol_Benchmarks,Ready,6600.0,151,151,10,10,1.43,2025-05-13,9600,PENDING,72.3,00d2181a8a7ca6042043148240027aca,s3://ga-tech-datasets/genomics-core-a/RUN_5XXU0H2.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_5POB5YC,OP_B64J,Metagenomics Shotgun,v2.1,Illumina V3 Kit,Organoid,S_V7FH3WKUW,Pass,92.8,92.2,5.3,45.6,88,Y,QC Pipeline,2025-04-21 00:00:00,3.6,In Review,QC_Logs,Pending,6700.0,151,151,8,8,0.97,2025-09-02,9600,COMPLETED,24.6,9e4ce9d2e930b646f6142acdac6a1880,s3://ga-tech-datasets/genomics-core-c/RUN_5POB5YC.fastq.gz,Unmapped
Genomics Core B,Illumina NovaSeq,NextSeq 2000 P4,RUN_Z3ON43T,OP_FE4F,Metagenomics Shotgun,v1.0,Rapid Barcoding 24,Organoid,S_Z1V6NC0VU,Fail,72.9,73.5,1.7,66.5,92,Y,Sample Form,2025-01-24 00:00:00,3.3,Validated,Protocol_Benchmarks,Review,5000.0,151,151,12,12,0.96,2025-06-24,6400,SUBMITTED,85.6,8b584425cea99769c6974417baf0cc64,s3://ga-tech-datasets/genomics-core-b/RUN_Z3ON43T.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NovaSeq 6000 S4,RUN_GSHR45N,OP_XBUP,Targeted Panel v2,v2.1,QIAseq FX,Mouse,S_7G8ZGRR5A,Fail,76.0,79.8,2.8,68.5,94,Y,QC Pipeline,2025-02-12 00:00:00,2.8,Validated,QC_Logs,Review,3900.0,151,151,10,10,0.76,2025-02-24,4200,PENDING,47.4,5ada8a190fe85bab83148684f5d67943,s3://ga-tech-datasets/genome-center-d/RUN_GSHR45N.fastq.gz,Unmapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_TMW7HH0,OP_6XWY,Metagenomics Shotgun,v3.3,QIAseq FX,Human,S_F4H7C3RYP,Pass,93.3,97.6,2.4,47.4,90,Y,Instrument Log,2025-02-17 00:00:00,1.1,In Review,QC_Logs,Ready,5000.0,400,0,8,0,1.21,2025-04-03,12800,SUBMITTED,87.2,6c27ab6107c0ea053f85490429a725d3,s3://ga-tech-datasets/genomics-core-a/RUN_TMW7HH0.fastq.gz,Unmapped
Genomics Core C,Illumina NovaSeq,NextSeq 2000 P4,RUN_BKCQO0D,OP_4J0S,Metagenomics Shotgun,v1.0,QIAseq FX,Human,S_M8VII96NU,Pass,82.1,85.6,4.1,88.4,95,Y,Sample Form,2025-07-11 00:00:00,1.1,Validated,Protocol_Benchmarks,Review,3100.0,151,151,8,10,0.98,2025-06-14,4200,SUBMITTED,109.1,21d19fa6302f20d65b8e7be74f309f1d,s3://ga-tech-datasets/genomics-core-c/RUN_BKCQO0D.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_9AQSB0S,OP_B1EO,Metagenomics Shotgun,v2.1,Nextera XT,Human,S_7AI68PRR8,Pass,80.3,85.3,7.2,55.5,100,Y,Instrument Log,2025-06-02 00:00:00,3.0,Validated,Genomics,Ready,3800.0,151,151,8,8,1.05,2025-09-30,3200,DRAFT,100.8,de6482da78b8def9b406d28362bccb38,s3://ga-tech-datasets/genomics-core-b/RUN_9AQSB0S.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NextSeq 2000 P4,RUN_8TLIMPO,OP_ZHGU,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Human,S_WM9P0TM48,Pass,89.2,93.0,3.3,39.2,100,Y,Instrument Log,2025-02-10 00:00:00,2.7,In Review,Protocol_Benchmarks,Ready,6700.0,151,151,10,12,1.09,2025-06-10,9600,PENDING,52.6,158a1d7e88bd2807dd46862468e86ac6,s3://ga-tech-datasets/genomics-core-c/RUN_8TLIMPO.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NovaSeq 6000 S4,RUN_UL75WQH,OP_QVS7,WGS PCR-Free,v3.3,Illumina V3 Kit,Human,S_KDZIXPH2I,Pass,91.8,95.0,7.5,38.4,89,Y,QC Pipeline,2025-04-08 00:00:00,3.8,In Review,QC_Logs,Ready,5000.0,151,151,12,10,0.9,2025-03-13,4200,PENDING,34.5,73dd254e135838bd121ea8c938b09714,s3://ga-tech-datasets/genomics-core-c/RUN_UL75WQH.fastq.gz,Mapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_7RHLXKF,OP_WCWR,Metagenomics Shotgun,v2.1,Nextera XT,Human,S_QPLKFXCJV,Fail,80.2,82.0,4.7,72.8,95,Y,Instrument Log,2025-07-10 00:00:00,1.3,Validated,Genomics,Review,6100.0,400,0,8,0,1.17,2025-01-28,1800,DRAFT,115.8,754a67c151e2d359d23e53b1ded4165f,s3://ga-tech-datasets/genome-center-d/RUN_7RHLXKF.fastq.gz,Mapped
